budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
12000000.0,Horror Science-Fiction Thriller,13812,en,8.083995,10-10-2008,40855419.0,89.0,Quarantine,5.5,339,John Erick Dowdle
12000000.0,Drama Horror Thriller,9030,en,11.135734,01-02-2008,56309766.0,98.0,The Eye,5.5,281,David Moreau
12000000.0,Horror Science-Fiction,31915,en,8.61659,01-01-1979,54000000.0,102.0,Prophecy,5.4,25,John Frankenheimer
12000000.0,Horror Mystery Thriller,11601,en,6.044161,10-09-1999,21133087.0,99.0,Stir of Echoes,6.5,330,David Koepp
12000000.0,Action Thriller Crime,1948,en,47.992817,31-08-2006,42931041.0,88.0,Crank,6.6,1151,Brian Taylor
12000000.0,Drama Thriller,60599,en,16.40512,14-09-2012,35485056.0,100.0,Arbitrage,6.1,294,Nicholas Jarecki
12000000.0,Science-Fiction Thriller,227719,en,32.940597,30-01-2015,32248241.0,106.0,Project Almanac,6.4,933,Dean Israelite
8000000.0,Action Thriller Science-Fiction,12088,en,8.708229,30-09-1992,6739141.0,95.0,Fortress,5.7,168,Stuart Gordon
12000000.0,Mystery Thriller,10944,en,10.536092,09-09-2003,23.0,119.0,In the Cut,4.6,89,Jane Campion
11000000.0,Horror Drama Science-Fiction,1255,ko,27.65527,27-07-2006,88489643.0,119.0,The Host,6.7,537,Bong Joon-ho
0.0,Adventure Crime Thriller,45226,en,1.379643,13-11-1981,0.0,100.0,The Pursuit of D.B. Cooper,6.8,4,Roger Spottiswoode
12000000.0,Drama Horror Thriller,86825,en,27.322212,28-02-2013,12077441.0,99.0,Stoker,6.5,882,Park Chan-wook
12000000.0,Crime Drama Thriller,327,ja,5.327714,09-09-2000,15250000.0,114.0,Brother,6.8,107,Takeshi Kitano
0.0,Comedy Drama Thriller,44555,zh,1.416796,11-12-2009,0.0,95.0,"A Woman, a Gun and a Noodle Shop",4.8,13,Zhang Yimou
10000000.0,Thriller Crime,107,en,53.595686,01-09-2000,83557872.0,103.0,Snatch,7.7,2912,Guy Ritchie
11500000.0,Drama Horror,8913,en,20.747994,21-04-1989,57469467.0,103.0,Pet Sematary,6.4,407,Mary Lambert
11000000.0,Fantasy Horror Comedy,927,en,45.072136,07-06-1984,153083102.0,106.0,Gremlins,6.9,1596,Joe Dante
13000000.0,Thriller Drama,1817,en,38.018085,09-09-2002,97837138.0,81.0,Phone Booth,6.7,1062,Joel Schumacher
10500000.0,Drama Romance Thriller,796,en,23.449703,05-03-1999,75902208.0,97.0,Cruel Intentions,6.6,827,Roger Kumble
11000000.0,Horror Mystery,22804,en,31.900899,22-10-2009,68233629.0,90.0,Saw VI,6.0,722,Kevin Greutert
12000000.0,Drama Horror Thriller Crime,13937,en,7.558959,07-08-1992,37170057.0,91.0,Raising Cain,5.9,65,Brian De Palma
11000000.0,Drama Thriller Crime,12149,en,16.003958,17-11-2001,13110448.0,100.0,Frailty,7.0,334,Bill Paxton
0.0,Drama Thriller Crime,62728,en,3.122152,13-09-2010,0.0,111.0,Brighton Rock,5.6,35,Rowan Joffe
10800000.0,Horror Thriller Crime,11917,en,32.943848,23-10-2008,113857533.0,92.0,Saw V,5.9,820,David Hackl
0.0,Drama Action Thriller Crime Foreign,45138,it,0.700127,01-04-1969,0.0,116.0,Machine Gun McCain,7.3,6,Giuliano Montaldo
10000000.0,Horror Thriller Crime,214,en,33.124871,27-10-2006,163876815.0,108.0,Saw III,6.1,1071,Darren Lynn Bousman
10000000.0,Action Horror Thriller,316727,en,53.727146,29-06-2016,118587880.0,105.0,The Purge: Election Year,6.1,1306,James DeMonaco
10000000.0,Horror Thriller Crime,663,en,29.244768,25-10-2007,139352633.0,93.0,Saw IV,5.9,903,Darren Lynn Bousman
10000000.0,Drama Horror Thriller,11804,en,14.447723,07-01-2005,91196419.0,101.0,White Noise,5.6,261,Geoffrey Sax
10000000.0,Horror Mystery Thriller,1970,en,35.695442,22-10-2004,183474602.0,92.0,The Grudge,5.8,865,Takashi Shimizu
10000000.0,Horror Thriller,8922,en,23.316208,01-07-2001,59217789.0,90.0,Jeepers Creepers,6.1,720,Victor Salva
10000000.0,Action Adventure Thriller,10999,en,34.224204,03-10-1985,57500000.0,90.0,Commando,6.4,742,Mark L. Lester
10000000.0,Horror Mystery Thriller,321258,en,38.179483,22-01-2016,64188367.0,97.0,The Boy,5.8,1102,William Brent Bell
10000000.0,Horror Mystery Thriller,44040,en,30.934688,13-01-2010,33583175.0,80.0,Devil,5.8,816,John Erick Dowdle
10000000.0,Drama Horror Thriller,280092,en,45.946524,04-06-2015,104303851.0,97.0,Insidious: Chapter 3,6.2,983,Leigh Whannell
10000000.0,Horror Thriller Science-Fiction,10163,en,10.125029,05-03-1992,32101000.0,108.0,The Lawnmower Man,5.4,197,Brett Leonard
10000000.0,Drama Fantasy Horror Science-Fiction Thriller,15301,en,12.902975,24-06-1983,29450919.0,101.0,Twilight Zone: The Movie,6.2,161,Steven Spielberg
15000000.0,Action Thriller,10135,en,6.216203,19-05-1989,30050028.0,114.0,Road House,6.3,252,Rowdy Herrington
8500000.0,Drama Thriller,20616,en,4.844451,06-09-2002,34411240.0,84.0,Swimfan,5.0,70,John Polson
10000000.0,Horror Science-Fiction Thriller,11336,en,16.78512,21-10-1983,20766616.0,103.0,The Dead Zone,6.9,311,David Cronenberg
10000000.0,Horror,283445,en,26.090495,19-08-2015,52882018.0,97.0,Sinister 2,5.4,581,Ciaran Foy
10000000.0,Mystery Science-Fiction Thriller,22824,en,22.888173,06-11-2009,42333295.0,98.0,The Fourth Kind,5.8,441,Olatunde Osunsanmi
0.0,Drama Action Thriller,39349,en,2.580808,25-02-1994,0.0,123.0,Sugar Hill,5.2,13,Leon Ichaso
11000000.0,Action Horror,9362,en,32.579697,19-01-1990,48572000.0,96.0,Tremors,6.6,864,Ron Underwood
12600000.0,Horror Thriller,9902,en,33.555764,30-05-2003,28650575.0,84.0,Wrong Turn,6.0,635,Rob Schmidt
25000000.0,Action Crime Mystery Thriller,9455,en,4.068107,12-03-1999,15156200.0,110.0,The Corruptor,6.0,57,James Foley
10000000.0,Action Comedy Crime Drama Thriller,9515,en,5.647538,12-05-2005,17297244.0,96.0,The Matador,6.2,136,Richard Shepard
5000000.0,Thriller Mystery,328425,en,27.247013,30-07-2015,58978653.0,108.0,The Gift,6.7,1049,Joel Edgerton
30000000.0,Comedy Crime Thriller,10029,en,5.671691,11-09-1998,9898412.0,100.0,Very Bad Things,6.2,179,Peter Berg
10000000.0,Crime Mystery Horror Thriller,11507,en,9.525626,25-10-1984,8801940.0,114.0,Body Double,6.4,137,Brian De Palma
18000000.0,Drama Thriller Mystery Music Romance,14283,en,6.18869,10-09-1998,9495408.0,131.0,The Red Violin,7.3,99,Fran\u00e7ois Girard
11500000.0,Action Crime Drama Thriller,2088,en,4.850402,13-09-1993,3275585.0,100.0,Romeo Is Bleeding,5.7,36,Peter Medak
10000000.0,Action Crime Drama Mystery Thriller,10388,en,8.902102,15-05-1999,3193102.0,89.0,The Limey,6.6,105,Steven Soderbergh
0.0,Action Thriller,27342,en,1.610132,01-05-1987,0.0,92.0,Malone,6.8,15,Harley Cokeliss
10000000.0,Horror Thriller,329440,en,19.865989,07-01-2016,40055439.0,95.0,The Forest,4.8,448,Jason Zada
14000000.0,Adventure Mystery Thriller,47890,en,0.310513,11-02-1981,439564.0,118.0,Sphinx,6.0,2,Franklin J. Schaffner
10000000.0,Action Comedy Romance Thriller,29076,en,3.988432,04-02-2000,1631839.0,101.0,Gun Shy,5.4,24,Eric Blakeney
20000000.0,Thriller Crime Drama,68812,en,19.494703,01-09-2012,1969193.0,105.0,The Iceman,6.4,365,Ariel Vromen
10000000.0,Crime Drama Thriller,73567,en,16.436178,10-09-2011,3665069.0,102.0,Killer Joe,6.5,425,William Friedkin
5000000.0,Action Adventure Comedy Thriller,13191,en,6.265659,28-04-2008,1296184.0,106.0,"War, Inc.",5.6,86,Joshua Seftel
0.0,Comedy Crime Thriller,64559,fr,0.627964,15-10-1997,0.0,105.0,The Swindle,6.4,5,Claude Chabrol
7700000.0,Drama Thriller,101173,en,7.554799,14-02-2011,1072602.0,123.0,Coriolanus,5.9,131,Ralph Fiennes
10000000.0,Drama Thriller,18191,en,2.803642,31-08-2005,0.0,82.0,Edmond,6.0,50,Stuart Gordon
10000000.0,Drama Thriller,245846,en,5.145655,01-07-2015,17472.0,111.0,Strangerland,5.1,83,Kim Farrant
10.0,Horror Thriller,78383,en,10.013629,28-09-2013,10000000.0,99.0,Nurse 3-D,4.9,119,Douglas Aarniokoski
9500000.0,Action Thriller Adventure,667,en,28.675891,12-06-1967,111584787.0,117.0,You Only Live Twice,6.5,531,Lewis Gilbert
10500000.0,Horror Thriller,10306,en,11.225044,10-06-1988,14144000.0,98.0,Poltergeist III,4.5,123,Gary Sherman
10000000.0,Action Comedy Thriller,22820,en,3.193777,30-09-2009,0.0,89.0,Gentlemen Broncos,6.2,51,Jared Hess
11000000.0,Horror Action Thriller Science-Fiction,348,en,94.184658,25-05-1979,104931801.0,117.0,Alien,7.9,4470,Ridley Scott
85000.0,Horror,30497,en,29.262427,01-10-1974,30859000.0,83.0,The Texas Chain Saw Massacre,7.2,590,Tobe Hooper
5500000.0,Adventure Action Thriller,660,en,31.036,16-12-1965,141195658.0,130.0,Thunderball,6.5,562,Terence Young
9000000.0,Horror Thriller,10585,en,27.600843,08-11-1988,44196684.0,87.0,Child's Play,6.3,581,Tom Holland
9000000.0,Horror Thriller,238636,en,82.975841,17-07-2014,108782847.0,104.0,The Purge: Anarchy,6.6,1954,James DeMonaco
26000000.0,Crime Drama Thriller,14181,en,11.233081,18-02-2000,28780255.0,118.0,Boiler Room,6.5,201,Ben Younger
9000000.0,Horror Thriller,9656,en,4.134327,25-12-2006,21510851.0,84.0,Black Christmas,4.8,119,Glen Morgan
8500000.0,Action Crime Drama Thriller,1619,en,8.775844,08-09-2000,19125401.0,119.0,The Way of the Gun,6.4,100,Christopher McQuarrie
8800000.0,Thriller Mystery Science-Fiction,11588,en,3.789485,15-01-2004,0.0,90.0,The I Inside,5.9,62,Roland Suso Richter
86000000.0,Thriller Crime Mystery,13483,en,18.172736,28-11-2007,14373825.0,84.0,Awake,6.3,395,Joby Harold
8500000.0,Horror Comedy,1547,en,24.750909,31-07-1987,32222567.0,97.0,The Lost Boys,6.8,538,Joel Schumacher
8000000.0,Adventure Drama Thriller,62676,en,0.034259,04-06-1999,1997807.0,126.0,Limbo,7.0,17,John Sayles
8000000.0,Thriller Crime,680,en,121.463076,08-10-1994,213928762.0,154.0,Pulp Fiction,8.3,8428,Quentin Tarantino
8500000.0,Crime Drama Thriller,242582,en,89.095538,23-10-2014,38697217.0,117.0,Nightcrawler,7.6,3395,Dan Gilroy
8500000.0,Comedy Horror,11217,en,2.62082,27-02-2004,5001655.0,104.0,Club Dread,5.1,107,Jay Chandrasekhar
5000000.0,Horror Thriller Science-Fiction,170,en,45.490374,31-10-2002,82719885.0,113.0,28 Days Later,7.1,1777,Danny Boyle
0.0,Comedy Thriller Crime Romance,28121,en,2.088251,04-04-1996,0.0,108.0,A Thin Line Between Love and Hate,5.7,15,Martin Lawrence
6500000.0,Adventure Action Thriller,668,en,25.289665,12-12-1969,81974493.0,142.0,On Her Majesty's Secret Service,6.5,456,Peter R. Hunt
14000000.0,Horror Thriller Mystery Fantasy,11596,en,14.730796,13-10-1994,18090181.0,112.0,New Nightmare,6.4,291,Wes Craven
7000000.0,Thriller Drama Crime,1359,en,45.310443,13-04-2000,34266564.0,102.0,American Psycho,7.3,2066,Mary Harron
8000000.0,Action Thriller Crime,22821,en,13.517017,24-11-2009,10629321.0,118.0,The Boondock Saints II: All Saints Day,5.9,261,Troy Duffy
8000000.0,Drama Horror,10873,en,5.93923,15-05-2000,8279017.0,92.0,Shadow of the Vampire,6.6,148,E. Elias Merhige
8000000.0,Action Thriller,13154,en,8.403859,23-08-1991,2275557.0,79.0,Showdown in Little Tokyo,5.7,95,Mark L. Lester
8000000.0,Drama Action Thriller,13072,en,4.090382,30-04-2007,458232.0,99.0,Brooklyn Rules,5.8,18,Michael Corrente
8000000.0,Romance Comedy Drama Horror,10288,en,5.244518,07-09-2006,426224.0,91.0,Fido,6.6,135,Andrew Currie
8000000.0,Action Crime Drama Mystery Thriller,13197,en,3.942464,19-02-2006,143451.0,107.0,10th & Wolf,6.3,24,Robert Moresco
22000000.0,Drama Action Thriller Crime,10425,en,12.893219,23-07-2007,413454.0,97.0,The Death and Life of Bobby Z,5.8,103,John Herzfeld
0.0,Action Drama Thriller,256687,en,2.214925,20-04-2014,0.0,96.0,Swelter,4.6,21,Keith Parmer
7800000.0,Thriller Crime,302,en,11.000654,18-05-2003,22441323.0,102.0,Swimming Pool,6.4,153,Fran\u00e7ois Ozon
8000000.0,Action Crime Thriller,389425,en,2.101718,06-05-2016,0.0,106.0,Code of Honor,4.1,16,Michael Winnick
7500000.0,Crime Action Comedy Thriller,33542,cn,17.318839,30-01-1995,32392047.0,91.0,Rumble in the Bronx,6.5,240,Stanley Tong
10200000.0,Horror,1691,en,20.745052,08-06-2007,35619521.0,93.0,Hostel: Part II,5.6,453,Eli Roth
6500000.0,Action Crime Drama Thriller,11022,en,8.526635,14-01-2002,12633747.0,105.0,Narc,6.8,142,Joe Carnahan
0.0,Drama Thriller Crime Foreign,55903,fr,0.024186,01-09-2001,0.0,103.0,Betty Fisher and Other Stories,7.0,3,Claude Miller
7500000.0,Drama Thriller,7735,de,25.281197,11-03-2008,19000000.0,107.0,The Wave,7.5,841,Dennis Gansel
7000000.0,Thriller Horror,301365,en,38.150787,08-06-2016,1333124.0,117.0,The Neon Demon,6.4,887,Nicolas Winding Refn
7300000.0,Thriller Crime Drama Action,25941,en,16.829837,11-11-2009,10329747.0,103.0,Harry Brown,6.7,348,Daniel Barber
0.0,Horror Thriller,29064,en,1.288173,15-10-1999,2400000.0,100.0,The Omega Code,4.4,17,Robert Marcarelli
7200000.0,Adventure Action Thriller,681,en,34.634181,13-12-1971,116019547.0,120.0,Diamonds Are Forever,6.3,553,Guy Hamilton
7000000.0,Adventure Action Thriller,253,en,30.465138,05-07-1973,161777836.0,121.0,Live and Let Die,6.4,533,Guy Hamilton
7000000.0,Thriller Action Crime,8068,en,25.511217,25-08-1995,25405445.0,104.0,Desperado,6.8,881,Robert Rodriguez
7000000.0,Adventure Action Thriller,682,en,30.214716,01-12-1974,97572000.0,125.0,The Man with the Golden Gun,6.3,524,Guy Hamilton
7000000.0,Horror,79316,en,14.741589,08-01-2014,36433975.0,89.0,Devil's Due,4.4,216,Matt Bettinelli-Olpin
7000000.0,Drama Action Thriller Crime,22314,en,2.772178,25-08-1999,14011454.0,97.0,In Too Deep,6.2,17,Michael Rymer
7000000.0,Horror,2662,en,19.301432,11-04-2003,16829545.0,89.0,House of 1000 Corpses,6.0,306,Rob Zombie
0.0,Horror Action Thriller Science-Fiction,77156,en,0.000372,22-11-1978,0.0,90.0,Alien Zone,4.0,3,Sharron Miller
7.0,Thriller Action Horror Science-Fiction Crime,13006,en,4.857028,01-05-1992,5.0,90.0,Split Second,5.7,63,Tony Maylam
7000000.0,Drama Thriller,71859,en,21.276864,28-09-2011,6038942.0,112.0,We Need to Talk About Kevin,7.4,677,Lynne Ramsay
7000000.0,Crime Thriller Comedy,27004,en,8.207425,01-01-2010,46488.0,108.0,Ca$h,6.0,73,Stephen Milburn Anderson
6000000.0,Action Thriller Crime,8374,en,34.917447,22-01-1999,30471.0,108.0,The Boondock Saints,7.2,837,Troy Duffy
0.0,Crime Thriller,277519,cn,0.542814,19-06-2014,0.0,92.0,Z Storm,5.8,5,David Lam
6900000.0,Horror Thriller,82505,en,25.613197,21-09-2012,44287131.0,101.0,House at the End of the Street,5.6,555,Mark Tonderai
6500000.0,Horror,250546,en,60.225219,02-10-2014,255273813.0,99.0,Annabelle,5.6,1517,John R. Leonetti
6500000.0,Horror Mystery Thriller,11033,en,11.208769,25-06-1980,31899000.0,105.0,Dressed to Kill,6.8,157,Brian De Palma
6500000.0,Crime Comedy Thriller,9430,en,11.142389,09-04-1999,28451622.0,98.0,Go,7.0,196,Doug Liman
6500000.0,Science-Fiction Thriller,10514,en,12.524953,12-03-1971,12376563.0,131.0,The Andromeda Strain,7.0,190,Robert Wise
0.0,Horror Thriller,10496,en,1.537859,22-10-1999,10.0,91.0,Bats,4.1,35,Louis Morneau
6500000.0,Drama Thriller Crime,4836,en,24.0034,30-09-2004,11850214.0,105.0,Layer Cake,7.0,559,Matthew Vaughn
6500000.0,Drama Thriller,87499,en,16.574756,31-05-2013,2401510.0,116.0,The East,6.5,305,Zal Batmanglij
6500000.0,Action Drama Thriller Adventure,62255,en,2.074295,20-05-2010,0.0,102.0,Tracker,6.0,16,Ian Sharp
6400000.0,Action Thriller Science-Fiction,218,en,74.234793,26-10-1984,78371200.0,108.0,The Terminator,7.3,4128,James Cameron
4000000.0,Comedy Horror,10925,en,14.961629,15-05-1985,14237000.0,91.0,The Return of the Living Dead,7.3,267,Dan O'Bannon
6000000.0,Drama Crime Thriller,629,en,64.025031,19-07-1995,23341568.0,106.0,The Usual Suspects,8.1,3254,Bryan Singer
8000000.0,Horror Thriller,10160,en,12.654051,11-08-1989,22168359.0,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,245,Stephen Hopkins
6000000.0,Crime Horror Thriller,25066,en,3.89204,24-05-1995,12000000.0,98.0,Tales from the Hood,5.4,32,Rusty Cundieff
5000000.0,Horror Thriller,11361,en,8.008844,12-10-1989,11642254.0,96.0,Halloween 5: The Revenge of Michael Myers,5.2,183,Dominique Othenin-Girard
6000000.0,Drama Thriller,83686,en,14.988746,07-09-2012,13231461.0,96.0,The Words,6.4,379,Brian Klugman
6000000.0,Action Comedy Thriller Crime,67913,en,19.411141,07-07-2011,19560274.0,96.0,The Guard,6.8,372,John Michael McDonagh
0.0,Mystery Drama Thriller Horror,347764,en,1.273773,31-08-2015,0.0,96.0,Goddess of Love,6.2,9,Jon Knautz
6000000.0,Comedy Crime Thriller,20794,en,4.148253,23-11-2001,2025238.0,95.0,Novocaine,6.0,44,David Atkins
0.0,Drama Thriller,31064,en,1.369649,19-01-2001,0.0,84.0,The Business of Strangers,5.7,19,Patrick Stettner
0.0,Action Thriller,38940,en,1.734764,04-09-1994,0.0,103.0,Men of War,5.4,29,Perry Lang
0.0,Crime Mystery Thriller,35689,en,1.496454,24-04-2009,0.0,87.0,Don McKay,5.4,21,Jake Goldberger
12000000.0,Crime Drama Thriller,97614,en,10.19041,08-11-2012,66351.0,95.0,Deadfall,5.6,224,Stefan Ruzowitzky
5952000.0,Horror Mystery Science-Fiction,837,en,18.119265,04-02-1983,2120439.0,87.0,Videodrome,7.1,454,David Cronenberg
5800000.0,Action Drama Thriller War,3482,en,4.49029,21-09-1964,6800000.0,133.0,The Train,7.2,72,John Frankenheimer
0.0,Drama Thriller,135595,en,2.204138,27-09-2012,0.0,91.0,Trade Of Innocents,5.5,12,Christopher Bessette
6000000.0,Action Crime Drama Thriller,8982,th,11.81832,11-08-2005,27165581.0,108.0,The Protector,6.8,167,Prachya Pinkaew
5600000.0,Thriller Horror,10664,es,22.341462,15-09-2009,18469680.0,85.0,[REC]²,6.4,489,Jaume Balaguer\u00f3
5000000.0,Crime Drama Mystery Thriller,4997,en,7.79068,23-10-2003,2466444.0,104.0,Wonderland,6.2,73,James Cox
8000000.0,Comedy Thriller Action Drama,51995,en,3.653305,15-07-2011,0.0,96.0,Salvation Boulevard,5.6,28,George Ratliff
4000000.0,Horror,215,en,42.187986,28-10-2005,152925093.0,92.0,Saw II,6.3,1251,Darren Lynn Bousman
15000000.0,Thriller Science-Fiction Drama,333371,en,53.698683,10-03-2016,108286421.0,103.0,10 Cloverfield Lane,6.8,2468,Dan Trachtenberg
4900000.0,Horror Thriller,345911,en,48.170508,21-07-2016,44107032.0,81.0,Lights Out,6.3,1129,David F. Sandberg
5000000.0,Horror,72571,en,29.15813,19-10-2011,205703818.0,83.0,Paranormal Activity 3,5.9,669,Henry Joost
5000000.0,Horror,242512,en,56.30466,24-10-2014,103590271.0,89.0,Ouija,4.9,983,Stiles White
5000000.0,Horror Thriller,10072,en,17.304055,27-02-1987,44793222.0,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,Chuck Russell
5000000.0,Horror,82990,en,20.326337,17-10-2012,142817992.0,95.0,Paranormal Activity 4,5.2,563,Henry Joost
11000000.0,Horror Thriller Comedy,11284,en,16.856231,05-09-1991,34872033.0,89.0,Freddy's Dead: The Final Nightmare,5.1,272,Rachel Talalay
5000000.0,Horror Thriller,227348,en,19.984477,01-01-2014,86362372.0,84.0,Paranormal Activity: The Marked Ones,5.2,449,Christopher B. Landon
3300000.0,Thriller Horror,243940,en,20.304235,29-01-2015,64110728.0,83.0,The Lazarus Effect,5.1,505,David Gelb
9000000.0,Mystery Thriller,77,en,60.715151,11-10-2000,39723096.0,113.0,Memento,8.1,4028,Christopher Nolan
5000000.0,Horror,157547,en,35.871248,08-09-2013,44030246.0,104.0,Oculus,6.3,1050,Mike Flanagan
5000000.0,Horror Thriller,256274,en,26.510558,14-08-2014,40100000.0,93.0,"As Above, So Below",6.1,766,John Erick Dowdle
5000000.0,Action Crime Thriller,21610,en,7.058868,17-03-1981,19905359.0,99.0,Nighthawks,6.4,86,Bruce Malmuth
5000000.0,Horror Thriller,10283,en,12.904615,28-07-1989,14000000.0,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,Rob Hedden
5000000.0,Horror Thriller,10987,en,9.483717,29-09-1995,15116634.0,88.0,Halloween: The Curse of Michael Myers,5.0,170,Joe Chappelle
4000000.0,Horror Comedy,747,en,49.12486,09-04-2004,30039392.0,99.0,Shaun of the Dead,7.5,2420,Edgar Wright
5000000.0,Horror Thriller,11357,en,9.302349,21-10-1988,17768757.0,88.0,Halloween 4: The Return of Michael Myers,5.9,209,Dwight H. Little
5000000.0,Action Crime Drama Romance Thriller,14854,en,8.452666,14-04-1983,12232628.0,107.0,Lone Wolf McQuade,5.5,67,Steve Carver
5000000.0,Horror Thriller Science-Fiction,50357,en,17.028252,20-07-2011,25562924.0,86.0,Apollo 18,5.0,356,Gonzalo L\u00f3pez-Gallego
5000000.0,Action Thriller,192141,en,38.006982,26-08-2015,54418872.0,103.0,No Escape,6.7,777,John Erick Dowdle
5000000.0,Action Adventure Horror Thriller,12484,en,2.739307,27-04-2001,0.0,90.0,The Forsaken,4.9,47,J.S. Cardone
5000000.0,Action Adventure War Thriller,17339,en,5.348446,01-11-1978,7230000.0,118.0,Force 10 from Navarone,6.4,91,Guy Hamilton
5000000.0,Action Comedy Thriller,15745,en,4.149628,13-07-2001,5476060.0,94.0,Made,6.3,55,Jon Favreau
0.0,Comedy Horror Science-Fiction,3028,en,0.805312,10-11-1982,0.0,87.0,Jekyll and Hyde ... Together Again,4.6,5,Jerry Belson
5000000.0,Comedy Crime Mystery Thriller,16148,en,2.732031,30-01-1998,1980338.0,116.0,Zero Effect,6.0,55,Jake Kasdan
5000000.0,Thriller Drama,4553,en,35.252056,09-02-2004,8203235.0,101.0,The Machinist,7.3,1247,Brad Anderson
5000000.0,Thriller Crime Drama Mystery,245916,en,21.343093,09-10-2014,2450846.0,112.0,Kill the Messenger,6.6,355,Michael Cuesta
5000000.0,Horror Crime Thriller,313922,en,30.001024,15-04-2016,3220371.0,95.0,Green Room,6.7,683,Jeremy Saulnier
6000000.0,Crime Drama Thriller,8744,en,2.388683,09-09-1996,0.0,97.0,Albino Alligator,5.6,45,Kevin Spacey
5000000.0,Comedy Horror,46838,en,19.940245,22-01-2010,5476793.0,89.0,Tucker and Dale vs Evil,7.3,847,Eli Craig
5000000.0,Horror Science-Fiction Thriller,18442,en,3.05434,27-02-2004,0.0,95.0,Decoys,4.7,33,Matthew Hastings
5000000.0,Horror Thriller,298312,en,38.94708,10-09-2015,98450062.0,94.0,The Visit,6.0,1360,M. Night Shyamalan
0.0,Romance Thriller,71547,de,0.219799,13-10-2004,0.0,95.0,Fascination,3.8,4,Klaus Menzel
0.0,TV-Movie Crime Drama Thriller,78814,en,0.102003,12-11-2011,0.0,89.0,We Have Your Husband,5.0,3,Eric Bross
0.0,Action Thriller War,299552,en,1.136568,05-12-2013,0.0,109.0,Born Of War,4.1,7,Vicky Jewson
0.0,Horror Action,361159,en,2.394613,08-10-2015,0.0,97.0,Navy Seals vs. Zombies,3.5,36,Stanton Barrett
4798235.0,Horror Thriller,77949,en,25.30216,17-08-2011,209696.0,107.0,The Awakening,6.3,458,Nick Murphy 
4800000.0,Horror,1690,en,38.83192,06-01-2005,80578934.0,94.0,Hostel,5.7,887,Eli Roth
5000000.0,Thriller Drama,64720,en,19.807295,25-11-2011,3099314.0,120.0,Take Shelter,7.1,471,Jeff Nichols
0.0,Horror Thriller,49365,en,1.435742,22-04-1988,0.0,112.0,Lady in White,6.3,25,Frank LaLoggia
4700000.0,Horror,16337,en,9.617777,22-08-1986,8025872.0,101.0,The Texas Chainsaw Massacre 2,5.9,139,Tobe Hooper
4800000.0,Drama Thriller Crime,77987,en,35.754865,30-05-2013,10337387.0,90.0,Only God Forgives,5.6,862,Nicolas Winding Refn
4500000.0,Crime Drama Romance Thriller,9303,en,15.359952,13-09-1996,7011317.0,108.0,Bound,6.9,198,Lilly Wachowski
4500000.0,Drama Horror Mystery Thriller,36419,en,14.570359,09-04-2010,3606395.0,104.0,After.Life,5.4,251,Agnieszka Wojtowicz-Vosloo
0.0,Comedy Drama Thriller,281730,en,0.371337,13-06-2014,0.0,134.0,Fugly,5.3,2,Kabir Sadanand
4400000.0,Comedy Horror,362105,en,3.898737,29-09-2015,0.0,85.0,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,Peter DeLuise
4500000.0,Thriller Action Drama History,375290,hi,2.551559,22-01-2016,32000000.0,126.0,Airlift,7.3,57,Raja Menon
4200000.0,Fantasy Action Thriller,3040,ru,12.540624,27-06-2004,32000000.0,114.0,Night Watch,6.3,210,Timur Bekmambetov
3705538.0,Romance Crime Drama Thriller,11386,en,8.839651,02-09-1992,62548947.0,112.0,The Crying Game,6.9,176,Neil Jordan
114000.0,Horror,10331,en,25.666029,01-10-1968,30000000.0,96.0,Night of the Living Dead,7.5,580,George A. Romero
4000000.0,Horror,287424,en,40.016306,08-05-2015,187112.0,95.0,Maggie,5.2,593,Henry Hobson
4500000.0,Horror Comedy,165864,en,2.503612,19-02-2013,0.0,86.0,Hansel and Gretel Get Baked,4.8,67,Duane Journey
4000000.0,Thriller,241251,en,24.161735,23-01-2015,52425855.0,91.0,The Boy Next Door,4.1,1022,Rob Cohen
4000000.0,Action Horror Science-Fiction Thriller,8337,en,29.852608,23-11-1988,13008928.0,94.0,They Live,7.1,550,John Carpenter
4000000.0,Adventure Drama History Thriller War,5925,en,35.061467,20-06-1963,11744471.0,172.0,The Great Escape,7.8,717,John Sturges
5000000.0,Horror Thriller,146203,en,10.605752,28-02-2013,15179302.0,88.0,The Last Exorcism Part II,4.4,203,Ed Gass-Donnelly
4000000.0,Action Drama Mystery Thriller,2370,en,5.975604,18-12-1969,6000000.0,143.0,Topaz,6.1,77,Alfred Hitchcock
4000000.0,Comedy Crime Thriller Romance,8141,en,6.091951,09-02-2007,2426851.0,90.0,You Kill Me,6.2,80,John Dahl
4000000.0,Horror Action Thriller,48572,en,12.062371,19-08-2011,1104682.0,88.0,Red State,5.9,316,Kevin Smith
1300000.0,Crime Drama Horror Thriller,48309,en,7.605291,04-03-1988,354704.0,102.0,Prison,6.7,27,Renny Harlin
9500000.0,Crime Drama Thriller,44945,en,21.230737,10-09-2010,120000.0,104.0,Trust,6.6,307,David Schwimmer
